gene_name	Full_Name	ci_repressor_bound	food_response_cluster	food_response_FDR	log2_hour_6_Ci_KD_over_WT	log2_hour_12_Ci_KD_over_WT	log2_hour_6_and_12_Ci_KD_over_WT	log2_Hour_0_FSC_enrichment	Hour_0_FSC_FDR	log2_Hour_3_FSC_enrichment	Hour_3_FSC_FDR	log2_Hour_6_FSC_enrichment	Hour_6_FSC_FDR	log2_Hour_12_FSC_enrichment	Hour_12_FSC_FDR	log2_Hour_24_FSC_enrichment	Hour_24_FSC_FDR	log2_Hour_ALL_FSC_enrichment	Hour_ALL_FSC_FDR	Enriched_Tissue	Repeat_Info	entrez_gene_ID
E(spl)m7-HLH	Enhancer of split m7, helix-loop-helix	Yes	NA	1	-0.0248297610146552	-0.214092367775604	-0.238922128790259	0.31117734157	0.196219310886351	-0.3619042895	1	0.07405817726	0.815333709882027	0.090986759217	0.638020405679645	0.023636080523	NA	0.14366857162	0.380529139837508	Carcass, CNS, Larval CNS, Fat	Genome	43160
E(spl)malpha-BFM	Enhancer of split malpha, Bearded family member	No	NA	1	0.0174313389386959	0.153045323588131	0.170476662526827	-0.00080027576	0.943296261806616	-0.0729609297	1	-0.19531399871	1	0.0242204819176	0.896190968560797	-0.051215807059	1	-0.10419248846	1	Carcass, Imaginal Disc	Genome	43153
E(spl)mbeta-HLH	Enhancer of split mbeta, helix-loop-helix	No	NA	1	-0.141155160523751	-0.37922141011377	-0.520376570637521	-0.14010309362	1	0.021432934	0.967771909217723	-0.14521570121	1	-0.087997855103	1	-0.00519239086	0.953115393565304	-0.09434648233	1	Not Enriched	Genome	43152
E(var)3-9	Enhancer of variegation 3-9	No	NA	1	0.105091677477875	-0.105239224305252	-0.00014754682737686	-0.15762128359	1	-0.3781113328	1	-0.15579163597	1	-0.0203007788806	1	-0.00260144934	0.923821860938904	-0.16568287304	1	Not Enriched	Genome	41073
e(y)3	enhancer of yellow 3	No	NA	1	0.358649121515415	0.337727560249672	0.696376681765087	-0.1306433973	1	-0.0513135391	1	-0.2026150339	1	-0.0264630769052	1	0.014153653438	0.838639465133533	-0.11788586428	1	Not Enriched	Genome	32965
E(z)	Enhancer of zeste	No	NA	1	0.105664598801362	0.00991427428060662	0.115578873081968	-0.06422674616	1	-0.2145751752	1	-0.18495381154	1	-0.0801840362207	1	-0.004180161403	0.917662556276657	-0.1150864438	1	Not Enriched	Genome	39203
E23	Early gene at 23	Yes	NA	1	0.194577776874788	0.0830636197094409	0.277641396584229	0.31748683156	0.0753929470055677	0.244926709	0.325287289703905	0.26415790073	0.158877610604063	0.2693041840495	0.127556099941598	0.193591418404	0.247381197447783	0.31911457223	1.01517228603888e-05	Not Enriched	Genome	43895
E2f1	E2F transcription factor 1	Yes	NA	1	0.046926682095577	-0.0743098647686343	-0.0273831826730573	0.39225451125	0.0399165487188059	0.4680254345	0.0435264889338575	0.18979729776	0.344711423100698	0.2382717326446	0.192276734000286	0.121211292847	0.430974431628047	0.33882075331	3.3487839229269e-05	Not Enriched	Genome	42550
E2f2	E2F transcription factor 2	No	NA	1	0.0961224898288343	0.0863201216544707	0.182442611483305	-0.30216145429	1	-0.6632268284	1	-0.3578535187	1	-0.2151718457678	1	-0.136617535748	1	-0.36572360281	1	Not Enriched	Genome	35381
ea	easter	No	NA	1	0.2412802249757	-0.00281253631167328	0.238467688664026	0.06090391311	0.702363682642068	-0.2086507813	1	-0.12259387073	1	-0.0996705271089	1	0.086723321875	0.548031662060492	-0.03804039587	1	Ovary	Genome	41858
Eaf	ELL-associated factor	No	NA	1	0.164219862290676	-0.0864966737994001	0.0777231884912756	0.28016435872	0.00658369075986143	0.1313815979	0.351368292933458	0.11543716584	0.327171703905883	0.2608687402943	0.0137858338623944	0.156381853852	0.189785798277541	0.20842803017	8.83166490300542e-07	Not Enriched	Genome	35660
Eaf6	Esa1-associated factor 6	No	NA	1	0.0603293250872835	-0.231183586667398	-0.170854261580114	-0.04377884057	1	-0.5215856883	1	-0.3711694275	1	-0.1291237971086	1	-0.032969462157	1	-0.23677124582	1	Not Enriched	Genome	38637
eag	ether a go-go	Yes	NA	1	-0.205641069995646	-0.254154717443437	-0.459795787439083	0.9408330141	0.0028783995205375	1.7014399791	1.4733515297679e-05	1.03813647007	0.00116409481533635	0.9419175308863	0.00522961003254414	0.589359209218	0.0592484336696231	1.16303793022	6.12160477126687e-15	Head, Male Head, CNS, Pharate CNS	Genome	32428
ear	ENL/AF9-related	No	NA	1	0.00496579800389854	-0.11629725019083	-0.111331452186931	0.01001063659	0.916906711284851	-0.0735653398	1	-0.04266752819	1	0.0490312452538	0.798814128836676	0.033438658238	0.761712959818307	0.01285415999	0.840351343103945	Not Enriched	Genome	44451
east	enhanced adult sensory threshold	No	NA	1	0.296971650753062	0.205355456908589	0.502327107661652	-0.10577874267	1	-0.1157726377	1	-0.02915737695	1	0.0312416813354	0.883868148918625	0.031791964575	0.756119611921287	-0.0333541348	1	Not Enriched	Genome	46006
Eb1	Eb1	No	NA	1	0.0298278940983903	0.153091180926478	0.182919075024869	-0.33020823587	1	-0.270955516	1	-0.09537947234	1	-0.1935223440371	1	-0.131036208916	1	-0.22246272789	1	Not Enriched	Genome	35584
ebd1	earthbound 1	No	NA	1	-0.100784373933408	0.0105881069110029	-0.0901962670224049	-0.0575570106	1	-0.1680791117	1	-0.22541365381	1	-0.2097917887943	1	-0.002563067879	0.926064501070423	-0.18072145781	1	Not Enriched	Genome	38082
ebi	ebi	No	NA	1	0.134094226438525	0.00147090201793622	0.135565128456461	-0.09827695846	1	-0.236477258	1	0.03798221	0.886702141897762	0.0874246044344	0.6821039057015	0.03867402229	0.750940480572892	-0.01349567227	1	Not Enriched	Genome	33212
ebo	ellipsoid body open	No	NA	1	0.0436749068961995	-0.0525391573562085	-0.00886425046000898	0.18587259854	0.0674863331510824	0.1206663108	0.35489753055267	0.26389605247	0.00445758788071371	0.2615186961379	0.00618712766233225	0.108267080054	0.343121633671595	0.20506652691	1.09314990801321e-07	Not Enriched	Genome	47141
Ebp	Ejaculatory bulb protein	No	NA	1	-0.262760553402659	0.47432865373097	0.211568100328311	-0.26814617892	1	-0.9272340279	1	-0.37875238797	1	-0.1859400945238	1	-0.079911076287	1	-0.56697603364	1	Accessory Gland, Digestive System, Carcass	Genome	38009
EbpII	Ejaculatory bulb protein II	No	NA	1	-0.0684146141638773	0.380675514366711	0.312260900202834	-0.78700132942	1	-1.1745757972	1	-0.92517455362	1	-0.3258051394267	1	-0.1557865585	1	-0.8765990708	1	Accessory Gland, Carcass	Genome	326108
EbpIII	Ejaculatory bulb protein III	No	NA	1	-0.000705760312618375	0.179850871440828	0.17914511112821	-0.64189757372	1	-0.5828069151	1	-0.76697881827	1	-0.5648324691874	1	-0.096415716728	1	-0.79564340489	1	Not Enriched	Genome	49821
ec	echinus	Yes	NA	1	0.180505024256828	-0.153389233269191	0.0271157909876366	0.17349993768	0.423038806246569	0.1334578533	0.743133708126951	-0.06904177071	1	0.1194862670977	0.530285130034812	0.050502799671	0.634047499582229	0.19237466696	0.18892625253698	Carcass, Imaginal Disc, Salivary Gland	Genome	31339
eca	eclair	No	NA	1	-0.191999021569587	-0.325102912848283	-0.517101934417871	-0.07047060981	1	-0.1280279801	1	0.18203244912	0.501173433981658	0.131400261143	0.518427113371203	-0.022757720148	0.974782783600031	0.04011007296	0.750445904144786	Not Enriched	Genome	41177
ecd	ecdysoneless	No	NA	1	-0.0706452980522358	-0.0167353496496153	-0.0873806477018511	0.02329185421	0.864142592020399	-0.1389327469	1	-0.07106187377	1	-0.0690912352391	1	0.117332596084	0.441293145581103	-0.01035097758	1	Not Enriched	Genome	38291
eco	Establishment of cohesion	No	NA	1	0.107354600611009	-0.0735543463300266	0.0338002542809822	0.00085072524	0.940824454418104	-0.1180407919	1	-0.19138002286	1	-0.1309216816959	1	0.023608599542	0.790602590708944	-0.10290147574	1	Not Enriched	Genome	38812
EcR	Ecdysone receptor	Yes	NA	1	0.101924834160328	0.0315957331888128	0.133520567349141	0.23989142303	0.147215209439716	0.276038726	0.187120031376069	0.04174587135	0.868995922291832	0.1670774350165	0.316842147337129	0.123776288578	0.41352557160843	0.20102370718	0.00317118741742164	Not Enriched	Genome	35540
ect	ectodermal	No	NA	1	0.210888649528115	0.101022597992524	0.311911247520639	0.03318748859	0.85089428517425	0.219930407	0.538774858773636	-0.10248121869	1	-0.1482329758134	1	0.028397286265	0.756689357403384	-0.01261725092	1	CNS, Pharate CNS, Fat	Genome	44135
Ect3	Ectoderm-expressed 3	No	NA	1	-0.04046649992955	0.182014096378048	0.141547596448498	0.06606754127	0.726817970848318	0.0926024231	0.808670056679995	0.07109433311	0.805776878030152	0.1034809078837	0.662050720314982	0.058769580932	0.656043584385956	0.12740148211	0.213923570307443	Not Enriched	Genome	41457
Ect4	Ectoderm-expressed 4	No	NA	1	-0.0138358624002143	-0.294587724253837	-0.308423586654051	0.08858956078	0.682639547115036	0.520282253	0.0767675255077765	0.10720549278	0.693866643808596	-0.0011308352951	0.971787228340492	0.031333311407	0.765925707574647	0.16202707644	0.146391056339133	Not Enriched	Genome	38895
ed	echinoid	No	NA	1	-0.186867240990935	0.0507682584125181	-0.136098982578416	0.24446616098	0.244914992651784	0.0309779739	0.947334009792194	0.09837195607	0.713562962029679	0.066237240252	0.768649309087295	0.119371148994	0.424294609056258	0.18775234512	0.0618617562370582	Not Enriched	Genome	33619
Edc3	Enhancer of decapping 3	No	NA	1	0.0405576209314179	-0.00212504656093801	0.0384325743704799	0.20180687161	0.293340437807339	0.0780059414	0.81704263588859	0.17923202141	0.391526964472416	0.1588101013956	0.41917316365786	0.124247844509	0.423007440733061	0.21618525865	0.00909403166659267	Not Enriched	Genome	39957
Edem1	ER degradation enhancer, mannosidase alpha-like 1	No	NA	1	0.0544658515159415	0.0242582971603316	0.0787241486762731	0.15492105636	0.164889090648028	0.0085108229	0.985369179193996	0.10780611255	0.388475520859792	0.1087063223516	0.376953087505954	0.091914179323	0.461956252033479	0.11491714485	0.00802622961658275	Not Enriched	Genome	31154
Edem2	ER degradation enhancer, mannosidase alpha-like 2	No	NA	1	-0.0933879739529245	0.131660090710396	0.0382721167574713	0.18025877144	0.281576661520192	0.2009579527	0.356620901700303	0.10041251845	0.60324199333723	-0.0074609668217	0.992361840154547	0.032417065205	0.772165525304357	0.11283591906	0.106591776352696	Not Enriched	Genome	34714
edl	ETS-domain lacking	No	NA	1	0.33462799654155	-0.23519494346019	0.0994330530813592	0.2443552583	0.213172084530432	0.0028660742	1	-0.13980718623	1	0.1532227520216	0.432013008108629	0.056200772247	0.675486766921483	0.10664580994	0.271568111334107	Not Enriched	Genome	37149
EDTP	Egg-derived tyrosine phosphatase	No	NA	1	0.0673361820664631	-0.113860009419228	-0.0465238273527647	0.13933188765	0.358614992203525	0.029109489	0.929655306003669	0.10036694856	0.571742513697098	0.1923307940281	0.201819062423113	-0.00048405656	0.914560861079945	0.11144612688	0.0760096228550574	Not Enriched	Genome	36959
eEF1alpha1	eukaryotic translation elongation factor 1 alpha 1	No	NA	1	-5.48852623267622e-07	-2.19003301303156e-06	-2.73888563629918e-06	-3.773487e-05	0.944796576602612	-0.0012273527	1	3.358731e-05	1	-0.0001085480347	0.96703760934087	0.00043909532	0.898483464139834	-0.00014114493	0.964286842292473	Not Enriched	Genome	36271
eEF1alpha2	eukaryotic translation elongation factor 1 alpha 2	No	NA	1	-0.130955770723848	-0.523321518833391	-0.654277289557238	0.49021304927	0.0470727052578905	0.9354696434	0.00376927148657391	0.60379641009	0.0198621420718372	0.3723393424775	0.104816903406591	0.205697596844	0.230111080529977	0.65431203901	1.83437481907098e-08	Not Enriched	Genome	43736
eEF1beta	eukaryotic translation elongation factor 1 beta	No	NA	1	0.337635874054389	-0.174399614616606	0.163236259437784	-0.369897917	1	-0.6944948121	1	-0.59814787546	1	-0.2349614364452	1	-0.078725196207	1	-0.49852436613	1	Not Enriched	Genome	45249
eEF1gamma	eukaryotic translation elongation factor 1 gamma	No	NA	1	-0.122247700566777	-0.229360118531706	-0.351607819098483	-0.16052054946	1	0.0528671896	0.916943685934	0.20420730351	0.45894592540788	0.0577704178014	0.776144132856537	0.119056856386	0.372260561285324	0.12282297827	0.367404337752316	Not Enriched	Genome	44791
eEF2	eukaryotic translation elongation factor 2	No	NA	1	-4.92047201742498e-07	-2.15236989779632e-06	-2.64441709953881e-06	0.00652101439	0.944796576602612	0.0004406781	1	0.00684131867	1	0.0044087914302	0.96703760934087	0.006293393712	0.898483464139834	0.00253984094	0.964286842292473	Not Enriched	Genome	35422
eEF5	eukaryotic translation elongation factor 5	No	NA	1	0.0392045834829786	-0.232268872721757	-0.193064289238778	-1.18312638974	1	-1.3290422602	1	-0.77324022337	1	-0.5650260463081	1	-0.515665611329	1	-0.95152147156	1	Not Enriched	Genome	37846
eEFSec	eukaryotic translation elongation factor, selenocysteine-specific	No	NA	1	0.00853069531152671	0.204810496954248	0.213341192265774	-0.0736034118	1	-0.6004553397	1	-0.15986605634	1	-0.2019784250571	1	-0.025858661769	0.992564918464605	-0.24180764858	1	Imaginal Disc, Fat	Genome	37444
Efa6	Exchange factor for Arf 6	Yes	NA	1	0.320939132193772	0.113331612730689	0.434270744924461	0.16436271311	0.294695186414117	0.4891961806	0.00729718688827391	0.19929817164	0.218220538299505	0.2187984697342	0.159243618251057	0.052410537648	0.686505955540044	0.23852870751	0.000400346503156348	Not Enriched	Genome	42665
eff	effete	No	NA	1	-0.143572894855242	-0.194432302551806	-0.338005197407048	0.21173032108	0.277841967609071	0.412547037	0.101228570991697	0.12906620252	0.58027060188786	0.1522215951778	0.4296788249707	0.036341018553	0.755495045732931	0.22319836684	0.0111244677309065	Not Enriched	Genome	41785
Efhc1.1	EF-hand domain containing 1.1	No	NA	1	0.0233896547242035	-0.111736789583303	-0.0883471348590994	0.01405491427	0.901457850434322	0.5249928834	0.169101971774521	0.14617093621	0.618600744703653	0.0335013960385	0.853363933900568	0.058718566854	0.561326409544983	0.2564191639	0.116646073242726	Testis, Imaginal Disc	Genome	32528
Efr	ER GDP-fucose transporter	No	NA	1	-0.0764781742272576	0.112231363306785	0.0357531890795272	-0.02403856154	1	0.0608024369	0.779238836492806	0.13737972308	0.349322522781205	-0.0262452363841	1	-0.028710221346	1	0.01583179191	0.753932475880575	Not Enriched	Genome	31553
Egfr	Epidermal growth factor receptor	Yes	NA	1	-0.0520701691171139	-0.0863647477639378	-0.138434916881052	0.28705498396	0.20673850629803	0.4543802377	0.145006906501099	0.36338244848	0.15501596652011	0.1258975015322	0.550278027872621	0.068833774926	0.589215351554843	0.36742562291	0.00146279782662869	Not Enriched	Genome	37455
egg	eggless	No	NA	1	-0.0980275088096744	-0.0516520043686135	-0.149679513178288	0.09527311207	0.649348926879743	-0.0232395326	1	-0.0391507145	1	-0.0244792285687	1	0.044890590512	0.686505955540044	0.0422701336	0.718868029210665	Not Enriched	Genome	37962
egl	egalitarian	No	NA	1	-0.100798135043494	-0.0746623752176308	-0.175460510261125	0.18631921524	0.279283934220662	0.2235661971	0.311666989907672	0.1010253954	0.618682002868624	0.062494523964	0.736355492516615	0.102635337078	0.482088622929572	0.16372852657	0.0174706171556234	Not Enriched	Genome	37757
Eglp2	Entomoglyceroporin 2	No	NA	1	0.00795564032105864	-0.0181115721699058	-0.0101559318488472	-0.14989170951	1	-0.0116770608	1	-0.36153213617	1	-0.1627409462744	1	-0.083861252522	1	-0.23220040089	1	Accessory Gland, Digestive System	Genome	37737
Egm	Enigma	No	NA	1	-0.113981568944697	0.078419046941211	-0.0355625220034861	0.06288493406	0.674094635970696	-0.0860228135	1	-0.10182855248	1	-0.0089689097487	1	0.053080524643	0.683517707219559	-0.0079880468	1	Not Enriched	Genome	36242
egr	eiger	No	NA	1	-0.17519530205748	-0.0767782723007005	-0.25197357435818	0.2714005788	0.135589896461878	0.5205831712	0.0196783781013434	0.30302241009	0.108438102299609	0.2362347025617	0.186778022180779	0.10720323743	0.469163142150568	0.33601894625	1.76968659263638e-05	Not Enriched	Genome	36054
eIF1	eukaryotic translation initiation factor 1	No	NA	1	-0.109657429679045	-0.188926332039104	-0.298583761718149	-0.76247151643	1	-1.0074844328	1	-0.62911929804	1	-0.5272118542474	1	-0.344418088012	1	-0.79886649185	1	Not Enriched	Genome	38398
eIF1A	eukaryotic translation initiation factor 1A	No	NA	1	-0.0167711352478079	-0.181354105517424	-0.198125240765232	-0.19576617837	1	-0.2911791266	1	-0.18374730256	1	-0.1215430119506	1	-0.14907571391	1	-0.21458253788	1	Not Enriched	Genome	44260
eIF2alpha	eukaryotic translation initiation factor 2 subunit alpha	No	NA	1	0.262902293129436	-0.0216686254280845	0.241233667701352	-0.66887838155	1	-0.7530700093	1	-0.82622519198	1	-0.7332100395874	1	-0.261673355054	1	-0.72860898725	1	Not Enriched	Genome	32617
eIF2Balpha	eukaryotic translation initiation factor 2B subunit alpha	No	NA	1	-0.0150325967365829	-0.012089702068338	-0.0271222988049208	-0.35849504442	1	-0.8112362641	1	-0.36682125712	1	-0.2144031954628	1	-0.368253240407	1	-0.488542465	1	Not Enriched	Genome	43549
eIF2Bbeta	eukaryotic translation initiation factor 2B subunit beta	No	NA	1	0.123402249147636	-0.0414639258852585	0.0819383232623779	-0.22511154275	1	-0.4593280523	1	-0.48560522794	1	-0.3615772934074	1	-0.122334816536	1	-0.38126691219	1	Not Enriched	Genome	31256
eIF2Bdelta	eukaryotic translation initiation factor 2B subunit delta	No	NA	1	0.00532456220729943	-0.0550585460260634	-0.049733983818764	-0.12885028712	1	-0.1638459381	1	-0.31870394111	1	-0.1419250240741	1	0.008505754671	0.848538758186454	-0.16007708584	1	Not Enriched	Genome	37706
eIF2Bepsilon	eukaryotic translation initiation factor 2B subunit epsilon	No	NA	1	0.0298754159667148	-0.0349447858396671	-0.00506936987295231	0.11955151625	0.263648064213586	-0.0357099319	1	0.18196716573	0.0407790733435313	0.1689166908765	0.0670984508160397	0.076367014287	0.480879363866024	0.11868209404	0.00191725384143409	Not Enriched	Genome	31156
eIF2beta	eukaryotic translation initiation factor 2 subunit beta	No	NA	1	-0.136336989616567	-0.252170200367464	-0.388507189984031	-0.54574077435	1	-0.4885547119	1	-0.38680092014	1	-0.4306184044946	1	-0.303809512606	1	-0.49977182375	1	Not Enriched	Genome	39433
eIF2Bgamma	eukaryotic translation initiation factor 2B subunit gamma	No	NA	1	-0.0812654959481484	0.0157706356935998	-0.0654948602545486	-0.1536289981	1	-0.3505976025	1	-0.09092641574	1	-0.0817069228769	1	-0.088275587227	1	-0.17598203873	1	Not Enriched	Genome	36722
eIF2gamma	eukaryotic translation initiation factor 2 subunit gamma	Yes	NA	1	-0.0266324200146745	-0.048592163206842	-0.0752245832215165	-0.27027857491	1	-0.3188713948	1	-0.10004865508	1	-0.1553631571413	1	-0.107152765941	1	-0.24804374252	1	Not Enriched	Genome	41843
eIF3a	eukaryotic translation initiation factor 3 subunit a	No	NA	1	-0.312181624417522	0.11306479569754	-0.199116828719982	0.12866339411	0.545339230243728	0.0787152909	0.851016032287955	0.09938060753	0.731087966590321	-0.0506522480369	1	0.060383074673	0.625809742302254	0.10960060861	0.351731455013784	Not Enriched	Genome	40563
eIF3c	eukaryotic translation initiation factor 3 subunit c	No	NA	1	0.016070170455065	-0.0573034056315201	-0.0412332351764551	0.3127869773	0.0462024671972881	0.1801827778	0.396373370942633	0.20192191316	0.224498272691636	0.2171245948567	0.166338117887497	0.109168336929	0.45857301411314	0.24493835043	9.7120564016479e-05	Not Enriched	Genome	37005
eIF3d1	eukaryotic translation initiation factor 3 subunit d1	Yes	NA	1	-0.133326414455971	-0.0948709979741017	-0.228197412430073	0.05546659494	0.631194841439875	0.0516484736	0.768134880734318	0.05267693608	0.657359505322951	-0.0056306497932	0.992361840154547	-0.048322926694	1	0.01856167701	0.657611513941569	Not Enriched	Genome	42789
